Timestamp,Temperature (C),Humidity (%),Device
2025-11-24 09:52:37,25.5,41.3,arduino_uno
2025-11-24 09:52:39,25.5,41.3,arduino_uno
2025-11-24 09:52:41,25.5,41.3,arduino_uno
2025-11-24 09:52:43,25.5,41.2,arduino_uno
2025-11-24 09:52:45,25.5,41.2,arduino_uno
2025-11-24 09:52:47,25.5,41.3,arduino_uno
2025-11-24 09:52:49,25.5,41.3,arduino_uno
2025-11-24 09:52:51,25.5,41.3,arduino_uno
2025-11-24 09:52:53,25.5,41.3,arduino_uno
2025-11-24 09:52:55,25.5,41.3,arduino_uno
2025-11-24 09:52:57,25.5,41.4,arduino_uno
2025-11-24 09:52:59,25.5,41.3,arduino_uno
2025-11-24 09:53:01,25.5,41.4,arduino_uno
2025-11-24 09:53:03,25.5,41.3,arduino_uno
2025-11-24 09:53:05,25.5,41.3,arduino_uno
2025-11-24 09:53:07,25.5,41.3,arduino_uno
2025-11-24 09:53:09,25.5,41.3,arduino_uno
2025-11-24 09:53:11,25.5,41.3,arduino_uno
2025-11-24 09:53:13,25.5,41.3,arduino_uno
2025-11-24 09:53:15,25.5,41.3,arduino_uno
2025-11-24 09:53:17,25.5,41.3,arduino_uno
2025-11-24 09:53:19,25.5,41.3,arduino_uno
2025-11-24 09:53:21,25.5,41.3,arduino_uno
2025-11-24 09:53:23,25.5,41.3,arduino_uno
2025-11-24 09:53:25,25.5,41.4,arduino_uno
2025-11-24 09:53:27,25.5,41.4,arduino_uno
2025-11-24 09:53:29,25.5,41.3,arduino_uno
2025-11-24 09:53:31,25.5,41.3,arduino_uno
2025-11-24 09:53:33,25.5,41.3,arduino_uno
2025-11-24 09:53:35,25.5,41.3,arduino_uno
2025-11-24 09:53:37,25.5,41.4,arduino_uno
2025-11-24 09:53:39,25.5,41.4,arduino_uno
2025-11-24 09:53:41,25.5,41.4,arduino_uno
2025-11-24 09:53:43,25.5,41.4,arduino_uno
2025-11-24 09:53:45,25.5,41.3,arduino_uno
2025-11-24 09:53:47,25.5,41.4,arduino_uno
2025-11-24 09:53:49,25.5,41.4,arduino_uno
2025-11-24 09:53:51,25.5,41.4,arduino_uno
2025-11-24 09:53:53,25.5,41.4,arduino_uno
2025-11-24 09:53:55,25.5,41.4,arduino_uno
2025-11-24 09:53:57,25.5,41.4,arduino_uno
2025-11-24 09:53:59,25.5,41.4,arduino_uno
2025-11-24 09:54:01,25.5,41.4,arduino_uno
2025-11-24 09:54:03,25.5,41.4,arduino_uno
2025-11-24 09:54:05,25.5,41.4,arduino_uno
2025-11-24 09:54:07,25.5,41.4,arduino_uno
2025-11-24 09:54:09,25.5,41.4,arduino_uno
2025-11-24 09:54:11,25.5,41.3,arduino_uno
2025-11-24 09:54:13,25.5,41.4,arduino_uno
2025-11-24 09:54:15,25.5,41.4,arduino_uno
2025-11-24 09:54:17,25.5,41.4,arduino_uno
2025-11-24 09:54:19,25.5,41.4,arduino_uno
2025-11-24 09:54:21,25.5,41.3,arduino_uno
2025-11-24 09:54:23,25.5,41.4,arduino_uno
2025-11-24 09:54:25,25.5,41.4,arduino_uno
2025-11-24 09:54:27,25.5,41.4,arduino_uno
2025-11-24 09:54:29,25.5,41.4,arduino_uno
2025-11-24 09:54:31,25.5,41.4,arduino_uno
2025-11-24 09:54:33,25.5,41.4,arduino_uno
2025-11-24 09:54:35,25.5,41.4,arduino_uno
2025-11-24 09:54:37,25.5,41.4,arduino_uno
2025-11-24 09:54:39,25.5,41.4,arduino_uno
2025-11-24 09:54:41,25.5,41.4,arduino_uno
2025-11-24 09:54:43,25.5,41.3,arduino_uno
2025-11-24 09:54:45,25.5,41.3,arduino_uno
2025-11-24 09:54:47,25.5,41.4,arduino_uno
2025-11-24 09:54:49,25.5,41.4,arduino_uno
2025-11-24 09:54:51,25.5,41.4,arduino_uno
2025-11-24 09:54:53,25.5,41.4,arduino_uno
2025-11-24 09:54:55,25.5,41.4,arduino_uno
2025-11-24 09:54:57,25.5,41.4,arduino_uno
2025-11-24 09:54:59,25.5,41.4,arduino_uno
2025-11-24 09:55:01,25.5,41.4,arduino_uno
2025-11-24 09:55:03,25.5,41.4,arduino_uno
2025-11-24 09:55:05,25.5,41.4,arduino_uno
2025-11-24 09:55:07,25.5,41.4,arduino_uno
2025-11-24 09:55:09,25.5,41.4,arduino_uno
2025-11-24 09:55:11,25.5,41.5,arduino_uno
2025-11-24 09:55:13,25.5,41.4,arduino_uno
2025-11-24 09:55:15,25.5,41.4,arduino_uno
2025-11-24 09:55:17,25.5,41.4,arduino_uno
2025-11-24 09:55:19,25.5,41.4,arduino_uno
2025-11-24 09:55:21,25.5,41.4,arduino_uno
2025-11-24 09:55:23,25.5,41.4,arduino_uno
2025-11-24 09:55:25,25.5,41.4,arduino_uno
2025-11-24 09:55:27,25.5,41.5,arduino_uno
2025-11-24 09:55:29,25.5,41.5,arduino_uno
2025-11-24 09:55:31,25.5,41.5,arduino_uno
2025-11-24 09:55:33,25.6,41.5,arduino_uno
2025-11-24 09:55:35,25.6,41.6,arduino_uno
2025-11-24 09:55:37,25.5,41.5,arduino_uno
2025-11-24 09:55:39,25.5,41.5,arduino_uno
2025-11-24 09:55:41,25.5,41.4,arduino_uno
2025-11-24 09:55:43,25.5,41.4,arduino_uno
2025-11-24 09:55:45,25.5,41.4,arduino_uno
2025-11-24 09:55:47,25.5,41.5,arduino_uno
2025-11-24 09:55:49,25.5,41.4,arduino_uno
2025-11-24 09:55:51,25.5,41.5,arduino_uno
2025-11-24 09:55:53,25.5,41.6,arduino_uno
2025-11-24 09:55:55,25.5,41.5,arduino_uno
2025-11-24 09:55:57,25.5,41.5,arduino_uno
2025-11-24 09:55:59,25.5,41.5,arduino_uno
2025-11-24 09:56:01,25.5,41.5,arduino_uno
2025-11-24 09:56:03,25.5,41.5,arduino_uno
2025-11-24 09:56:05,25.5,41.5,arduino_uno
2025-11-24 09:56:07,25.5,41.5,arduino_uno
2025-11-24 09:56:09,25.5,41.6,arduino_uno
2025-11-24 09:56:11,25.5,41.5,arduino_uno
2025-11-24 09:56:13,25.5,41.6,arduino_uno
2025-11-24 09:56:15,25.5,41.7,arduino_uno
2025-11-24 09:56:17,25.5,41.7,arduino_uno
2025-11-24 09:56:19,25.5,41.7,arduino_uno
2025-11-24 09:56:21,25.5,41.7,arduino_uno
2025-11-24 09:56:23,25.5,41.7,arduino_uno
2025-11-24 09:56:25,25.5,41.8,arduino_uno
2025-11-24 09:56:27,25.5,41.7,arduino_uno
2025-11-24 09:56:29,25.5,41.7,arduino_uno
2025-11-24 09:56:31,25.5,41.7,arduino_uno
2025-11-24 09:56:33,25.5,41.7,arduino_uno
2025-11-24 09:56:35,25.5,41.7,arduino_uno
2025-11-24 09:56:37,25.5,41.7,arduino_uno
2025-11-24 09:56:39,25.5,41.7,arduino_uno
2025-11-24 09:56:41,25.4,41.6,arduino_uno
2025-11-24 09:56:43,25.4,41.6,arduino_uno
2025-11-24 09:56:45,25.4,41.6,arduino_uno
2025-11-24 09:56:47,25.4,41.7,arduino_uno
2025-11-24 09:56:49,25.4,41.7,arduino_uno
2025-11-24 09:56:51,25.4,41.7,arduino_uno
2025-11-24 09:56:53,25.4,41.7,arduino_uno
2025-11-24 09:56:55,25.4,41.7,arduino_uno
2025-11-24 09:56:57,25.4,41.7,arduino_uno
2025-11-24 09:56:59,25.4,41.7,arduino_uno
2025-11-24 09:57:01,25.4,41.7,arduino_uno
2025-11-24 09:57:03,25.4,41.7,arduino_uno
2025-11-24 09:57:05,25.4,41.7,arduino_uno
2025-11-24 09:57:07,25.4,41.7,arduino_uno
2025-11-24 09:57:09,25.4,41.7,arduino_uno
2025-11-24 09:57:11,25.4,41.7,arduino_uno
2025-11-24 09:57:13,25.4,41.7,arduino_uno
2025-11-24 09:57:16,25.4,41.8,arduino_uno
2025-11-24 09:57:18,25.4,41.7,arduino_uno
2025-11-24 09:57:20,25.4,41.7,arduino_uno
2025-11-24 09:57:22,25.4,41.7,arduino_uno
2025-11-24 09:57:24,25.4,41.7,arduino_uno
2025-11-24 09:57:26,25.4,41.8,arduino_uno
2025-11-24 09:57:28,25.4,41.8,arduino_uno
2025-11-24 09:57:30,25.4,41.8,arduino_uno
2025-11-24 09:57:32,25.4,41.7,arduino_uno
2025-11-24 09:57:34,25.4,41.7,arduino_uno
2025-11-24 09:57:36,25.4,41.7,arduino_uno
2025-11-24 09:57:38,25.4,41.7,arduino_uno
2025-11-24 09:57:40,25.4,41.7,arduino_uno
2025-11-24 09:57:42,25.4,41.7,arduino_uno
2025-11-24 09:57:44,25.4,41.7,arduino_uno
2025-11-24 09:57:46,25.4,41.8,arduino_uno
2025-11-24 09:57:48,25.4,41.8,arduino_uno
2025-11-24 09:57:50,25.4,41.8,arduino_uno
2025-11-24 09:57:52,25.4,41.8,arduino_uno
2025-11-24 09:57:54,25.4,41.8,arduino_uno
2025-11-24 09:57:56,25.4,41.8,arduino_uno
2025-11-24 09:57:58,25.4,41.8,arduino_uno
2025-11-24 09:58:00,25.4,41.8,arduino_uno
2025-11-24 09:58:02,25.4,41.9,arduino_uno
2025-11-24 09:58:04,25.4,41.9,arduino_uno
2025-11-24 09:58:06,25.4,41.8,arduino_uno
2025-11-24 09:58:08,25.4,41.8,arduino_uno
2025-11-24 09:58:10,25.4,41.7,arduino_uno
2025-11-24 09:58:12,25.4,41.7,arduino_uno
2025-11-24 09:58:14,25.4,41.8,arduino_uno
2025-11-24 09:58:16,25.4,41.8,arduino_uno
2025-11-24 09:58:18,25.4,41.8,arduino_uno
2025-11-24 09:58:20,25.4,41.9,arduino_uno
2025-11-24 09:58:22,25.4,41.8,arduino_uno
2025-11-24 09:58:24,25.4,41.9,arduino_uno
2025-11-24 09:58:26,25.4,41.8,arduino_uno
2025-11-24 09:58:28,25.4,41.8,arduino_uno
2025-11-24 09:58:30,25.4,41.8,arduino_uno
2025-11-24 09:58:32,25.4,41.8,arduino_uno
2025-11-24 09:58:34,25.4,41.8,arduino_uno
2025-11-24 09:58:36,25.4,41.8,arduino_uno
2025-11-24 09:58:38,25.4,41.8,arduino_uno
2025-11-24 09:58:40,25.4,41.8,arduino_uno
2025-11-24 09:58:42,25.4,41.8,arduino_uno
2025-11-24 09:58:44,25.4,41.8,arduino_uno
2025-11-24 09:58:46,25.4,41.8,arduino_uno
2025-11-24 09:58:48,25.4,41.8,arduino_uno
2025-11-24 09:58:50,25.4,41.8,arduino_uno
2025-11-24 09:58:52,25.4,41.9,arduino_uno
2025-11-24 09:58:54,25.4,41.9,arduino_uno
2025-11-24 09:58:56,25.4,41.9,arduino_uno
2025-11-24 09:58:58,25.4,41.9,arduino_uno
2025-11-24 09:59:00,25.4,41.9,arduino_uno
2025-11-24 09:59:02,25.4,41.9,arduino_uno
2025-11-24 09:59:04,25.4,41.8,arduino_uno
2025-11-24 09:59:06,25.4,41.8,arduino_uno
2025-11-24 09:59:08,25.4,41.8,arduino_uno
2025-11-24 09:59:10,25.4,41.7,arduino_uno
2025-11-24 09:59:12,25.4,41.8,arduino_uno
2025-11-24 09:59:14,25.4,41.8,arduino_uno
2025-11-24 09:59:16,25.4,41.8,arduino_uno
2025-11-24 09:59:18,25.4,41.8,arduino_uno
2025-11-24 09:59:20,25.4,41.8,arduino_uno
2025-11-24 09:59:22,25.4,41.8,arduino_uno
2025-11-24 09:59:24,25.4,41.8,arduino_uno
2025-11-24 09:59:26,25.4,41.8,arduino_uno
2025-11-24 09:59:28,25.4,41.7,arduino_uno
2025-11-24 09:59:30,25.4,41.7,arduino_uno
2025-11-24 09:59:32,25.4,41.9,arduino_uno
2025-11-24 09:59:34,25.4,41.8,arduino_uno
2025-11-24 09:59:36,25.4,41.8,arduino_uno
2025-11-24 09:59:38,25.4,41.8,arduino_uno
2025-11-24 09:59:40,25.4,41.8,arduino_uno
2025-11-24 09:59:42,25.4,41.8,arduino_uno
2025-11-24 09:59:44,25.4,41.8,arduino_uno
2025-11-24 09:59:46,25.4,41.8,arduino_uno
2025-11-24 09:59:48,25.4,41.8,arduino_uno
2025-11-24 09:59:50,25.4,41.8,arduino_uno
2025-11-24 09:59:52,25.4,41.8,arduino_uno
2025-11-24 09:59:54,25.4,41.8,arduino_uno
2025-11-24 09:59:56,25.4,41.8,arduino_uno
2025-11-24 09:59:58,25.4,41.9,arduino_uno
2025-11-24 10:00:00,25.4,41.8,arduino_uno
2025-11-24 10:00:02,25.4,41.9,arduino_uno
2025-11-24 10:00:04,25.4,41.9,arduino_uno
2025-11-24 10:00:06,25.4,41.9,arduino_uno
2025-11-24 10:00:08,25.4,41.9,arduino_uno
2025-11-24 10:00:10,25.4,41.9,arduino_uno
2025-11-24 10:00:12,25.4,41.9,arduino_uno
2025-11-24 10:00:14,25.4,41.9,arduino_uno
2025-11-24 10:00:16,25.4,41.8,arduino_uno
2025-11-24 10:00:18,25.4,41.8,arduino_uno
2025-11-24 10:00:20,25.4,41.9,arduino_uno
2025-11-24 10:00:22,25.4,41.9,arduino_uno
2025-11-24 10:00:24,25.4,41.9,arduino_uno
2025-11-24 10:00:26,25.4,41.9,arduino_uno
2025-11-24 10:00:28,25.4,41.9,arduino_uno
2025-11-24 10:00:30,25.4,41.9,arduino_uno
2025-11-24 10:00:32,25.4,41.8,arduino_uno
2025-11-24 10:00:34,25.4,41.8,arduino_uno
2025-11-24 10:00:36,25.4,41.8,arduino_uno
2025-11-24 10:00:38,25.4,41.8,arduino_uno
2025-11-24 10:00:40,25.4,41.8,arduino_uno
2025-11-24 10:00:42,25.4,41.9,arduino_uno
2025-11-24 10:00:44,25.4,41.8,arduino_uno
2025-11-24 10:00:46,25.4,41.8,arduino_uno
2025-11-24 10:00:48,25.4,41.8,arduino_uno
2025-11-24 10:00:50,25.4,41.8,arduino_uno
2025-11-24 10:00:52,25.4,41.8,arduino_uno
2025-11-24 10:00:54,25.4,41.7,arduino_uno
2025-11-24 10:00:56,25.4,41.8,arduino_uno
2025-11-24 10:00:58,25.4,41.8,arduino_uno
2025-11-24 10:01:00,25.4,41.8,arduino_uno
2025-11-24 10:01:02,25.4,41.8,arduino_uno
2025-11-24 10:01:04,25.4,41.8,arduino_uno
2025-11-24 10:01:06,25.4,41.8,arduino_uno
2025-11-24 10:01:08,25.4,41.7,arduino_uno
2025-11-24 10:01:10,25.4,41.8,arduino_uno
2025-11-24 10:01:12,25.4,41.7,arduino_uno
2025-11-24 10:01:14,25.4,41.7,arduino_uno
2025-11-24 10:01:16,25.4,41.7,arduino_uno
2025-11-24 10:01:18,25.4,41.9,arduino_uno
2025-11-24 10:01:20,25.4,41.9,arduino_uno
2025-11-24 10:01:22,25.4,41.8,arduino_uno
2025-11-24 10:01:24,25.4,41.8,arduino_uno
2025-11-24 10:01:26,25.4,41.8,arduino_uno
2025-11-24 10:01:28,25.4,41.7,arduino_uno
2025-11-24 10:01:30,25.4,41.8,arduino_uno
2025-11-24 10:01:32,25.4,41.8,arduino_uno
2025-11-24 10:01:34,25.4,41.7,arduino_uno
2025-11-24 10:01:36,25.4,41.7,arduino_uno
2025-11-24 10:01:38,25.4,41.7,arduino_uno
2025-11-24 10:01:40,25.4,41.7,arduino_uno
2025-11-24 10:01:42,25.4,41.7,arduino_uno
2025-11-24 10:01:44,25.4,41.7,arduino_uno
2025-11-24 10:01:46,25.4,41.7,arduino_uno
2025-11-24 10:01:48,25.4,41.7,arduino_uno
2025-11-24 10:01:50,25.4,41.7,arduino_uno
2025-11-24 10:01:52,25.4,41.7,arduino_uno
2025-11-24 10:01:54,25.4,41.7,arduino_uno
2025-11-24 10:01:56,25.4,41.7,arduino_uno
2025-11-24 10:01:58,25.4,41.7,arduino_uno
2025-11-24 10:02:00,25.4,41.7,arduino_uno
2025-11-24 10:02:02,25.4,41.7,arduino_uno
2025-11-24 10:02:04,25.4,41.7,arduino_uno
2025-11-24 10:02:06,25.4,41.7,arduino_uno
2025-11-24 10:02:08,25.4,41.7,arduino_uno
2025-11-24 10:02:10,25.4,41.8,arduino_uno
2025-11-24 10:02:12,25.4,41.8,arduino_uno
2025-11-24 10:02:14,25.4,41.9,arduino_uno
2025-11-24 10:02:16,25.4,41.9,arduino_uno
2025-11-24 10:02:18,25.4,41.8,arduino_uno
2025-11-24 10:02:20,25.4,41.9,arduino_uno
2025-11-24 10:02:22,25.4,41.9,arduino_uno
2025-11-24 10:02:24,25.4,41.9,arduino_uno
2025-11-24 10:02:27,25.4,41.9,arduino_uno
2025-11-24 10:02:29,25.4,41.9,arduino_uno
2025-11-24 10:02:31,25.4,41.9,arduino_uno
2025-11-24 10:02:33,25.4,41.8,arduino_uno
2025-11-24 10:02:35,25.4,41.8,arduino_uno
2025-11-24 10:02:37,25.4,41.9,arduino_uno
2025-11-24 10:02:39,25.4,41.9,arduino_uno
2025-11-24 10:02:41,25.4,41.9,arduino_uno
2025-11-24 10:02:43,25.4,41.9,arduino_uno
2025-11-24 10:02:45,25.4,41.9,arduino_uno
2025-11-24 10:02:47,25.4,42.0,arduino_uno
2025-11-24 10:02:49,25.3,42.0,arduino_uno
2025-11-24 10:02:51,25.4,42.0,arduino_uno
2025-11-24 10:02:53,25.4,42.0,arduino_uno
2025-11-24 10:02:55,25.3,42.0,arduino_uno
2025-11-24 10:02:57,25.3,42.0,arduino_uno
2025-11-24 10:02:59,25.4,42.0,arduino_uno
2025-11-24 10:03:01,25.3,42.0,arduino_uno
2025-11-24 10:03:03,25.3,42.1,arduino_uno
2025-11-24 10:03:05,25.3,42.1,arduino_uno
2025-11-24 10:03:07,25.3,42.0,arduino_uno
2025-11-24 10:03:09,25.3,42.1,arduino_uno
2025-11-24 10:03:11,25.3,42.1,arduino_uno
2025-11-24 10:03:13,25.3,42.1,arduino_uno
2025-11-24 10:03:15,25.3,42.2,arduino_uno
2025-11-24 10:03:17,25.3,42.1,arduino_uno
2025-11-24 10:03:19,25.3,42.1,arduino_uno
2025-11-24 10:03:21,25.3,42.2,arduino_uno
2025-11-24 10:03:23,25.3,42.2,arduino_uno
2025-11-24 10:03:25,25.3,42.2,arduino_uno
2025-11-24 10:03:27,25.3,42.2,arduino_uno
2025-11-24 10:03:29,25.3,42.2,arduino_uno
2025-11-24 10:03:31,25.3,42.2,arduino_uno
2025-11-24 10:03:33,25.3,42.2,arduino_uno
2025-11-24 10:03:35,25.3,42.2,arduino_uno
2025-11-24 10:03:37,25.3,42.2,arduino_uno
2025-11-24 10:03:39,25.3,42.2,arduino_uno
2025-11-24 10:03:41,25.3,42.2,arduino_uno
2025-11-24 10:03:43,25.3,42.2,arduino_uno
2025-11-24 10:03:45,25.3,42.2,arduino_uno
2025-11-24 10:03:47,25.3,42.3,arduino_uno
2025-11-24 10:03:49,25.3,42.2,arduino_uno
2025-11-24 10:03:51,25.3,42.3,arduino_uno
2025-11-24 10:03:53,25.3,42.4,arduino_uno
2025-11-24 10:03:55,25.3,42.4,arduino_uno
2025-11-24 10:03:57,25.3,42.4,arduino_uno
2025-11-24 10:03:59,25.4,42.3,arduino_uno
2025-11-24 10:04:01,25.3,42.4,arduino_uno
2025-11-24 10:04:03,25.3,42.3,arduino_uno
2025-11-24 10:04:05,25.3,42.3,arduino_uno
2025-11-24 10:04:07,25.3,42.3,arduino_uno
2025-11-24 10:04:09,25.4,42.4,arduino_uno
2025-11-24 10:04:11,25.4,42.3,arduino_uno
2025-11-24 10:04:13,25.4,42.3,arduino_uno
2025-11-24 10:04:15,25.4,42.2,arduino_uno
2025-11-24 10:04:17,25.4,42.2,arduino_uno
2025-11-24 10:04:19,25.4,42.2,arduino_uno
2025-11-24 10:04:21,25.4,42.2,arduino_uno
2025-11-24 10:04:23,25.4,42.2,arduino_uno
2025-11-24 10:04:25,25.4,42.3,arduino_uno
2025-11-24 10:04:27,25.4,42.3,arduino_uno
2025-11-24 10:04:29,25.4,42.3,arduino_uno
2025-11-24 10:04:31,25.4,42.3,arduino_uno
2025-11-24 10:04:33,25.4,42.4,arduino_uno
2025-11-24 10:04:35,25.4,42.4,arduino_uno
2025-11-24 10:04:37,25.4,42.4,arduino_uno
2025-11-24 10:04:39,25.4,42.4,arduino_uno
2025-11-24 10:04:41,25.4,42.3,arduino_uno
2025-11-24 10:04:43,25.4,42.4,arduino_uno
2025-11-24 10:04:45,25.4,42.4,arduino_uno
2025-11-24 10:04:47,25.4,42.4,arduino_uno
2025-11-24 10:04:49,25.4,42.4,arduino_uno
2025-11-24 10:04:51,25.4,42.4,arduino_uno
2025-11-24 10:04:53,25.4,42.4,arduino_uno
2025-11-24 10:04:55,25.5,42.4,arduino_uno
2025-11-24 10:04:57,25.4,42.5,arduino_uno
2025-11-24 10:04:59,25.4,42.5,arduino_uno
2025-11-24 10:05:01,25.5,42.5,arduino_uno
2025-11-24 10:05:03,25.5,42.5,arduino_uno
2025-11-24 10:05:05,25.5,42.5,arduino_uno
2025-11-24 10:05:07,25.5,42.5,arduino_uno
2025-11-24 10:05:09,25.5,42.5,arduino_uno
2025-11-24 10:05:11,25.5,42.5,arduino_uno
2025-11-24 10:05:13,25.5,42.4,arduino_uno
2025-11-24 10:05:15,25.5,42.4,arduino_uno
2025-11-24 10:05:17,25.5,42.4,arduino_uno
2025-11-24 10:05:19,25.5,42.4,arduino_uno
2025-11-24 10:05:21,25.5,42.4,arduino_uno
2025-11-24 10:05:23,25.5,42.4,arduino_uno
2025-11-24 10:05:25,25.5,42.4,arduino_uno
2025-11-24 10:05:27,25.5,42.4,arduino_uno
2025-11-24 10:05:29,25.5,42.4,arduino_uno
2025-11-24 10:05:31,25.5,42.4,arduino_uno
2025-11-24 10:05:33,25.5,42.4,arduino_uno
2025-11-24 10:05:35,25.5,42.3,arduino_uno
2025-11-24 10:05:37,25.5,42.3,arduino_uno
2025-11-24 10:05:39,25.5,42.3,arduino_uno
2025-11-24 10:05:41,25.5,42.3,arduino_uno
2025-11-24 10:05:43,25.5,42.3,arduino_uno
2025-11-24 10:05:45,25.5,42.3,arduino_uno
2025-11-24 10:05:47,25.5,42.2,arduino_uno
2025-11-24 10:05:49,25.5,42.2,arduino_uno
2025-11-24 10:05:51,25.5,42.2,arduino_uno
2025-11-24 10:05:53,25.5,42.2,arduino_uno
2025-11-24 10:05:55,25.5,42.2,arduino_uno
2025-11-24 10:05:57,25.5,42.2,arduino_uno
2025-11-24 10:05:59,25.5,42.2,arduino_uno
2025-11-24 10:06:01,25.5,42.2,arduino_uno
2025-11-24 10:06:03,25.5,42.2,arduino_uno
2025-11-24 10:06:05,25.5,42.2,arduino_uno
2025-11-24 10:06:07,25.5,42.4,arduino_uno
2025-11-24 10:06:09,25.5,42.4,arduino_uno
2025-11-24 10:06:11,25.5,42.4,arduino_uno
2025-11-24 10:06:13,25.5,42.4,arduino_uno
2025-11-24 10:06:15,25.5,42.4,arduino_uno
2025-11-24 10:06:17,25.5,42.4,arduino_uno
2025-11-24 10:06:19,25.5,42.4,arduino_uno
2025-11-24 10:06:21,25.5,42.4,arduino_uno
2025-11-24 10:06:23,25.5,42.5,arduino_uno
2025-11-24 10:06:25,25.5,42.4,arduino_uno
2025-11-24 10:06:27,25.5,42.3,arduino_uno
2025-11-24 10:06:29,25.5,42.3,arduino_uno
2025-11-24 10:06:31,25.5,42.3,arduino_uno
2025-11-24 10:06:33,25.5,42.3,arduino_uno
2025-11-24 10:06:35,25.5,42.3,arduino_uno
2025-11-24 10:06:37,25.6,42.2,arduino_uno
2025-11-24 10:06:39,25.5,42.2,arduino_uno
2025-11-24 10:06:41,25.5,42.2,arduino_uno
2025-11-24 10:06:43,25.5,42.2,arduino_uno
2025-11-24 10:06:45,25.5,42.2,arduino_uno
2025-11-24 10:06:47,25.5,42.2,arduino_uno
2025-11-24 10:54:37,24.4,34.5,arduino_uno
2025-11-24 10:54:39,24.5,34.1,arduino_uno
2025-11-24 10:54:41,24.5,34.0,arduino_uno
2025-11-24 10:54:43,24.5,34.0,arduino_uno
2025-11-24 10:54:45,24.5,41.4,arduino_uno
2025-11-24 10:54:47,24.6,59.1,arduino_uno
2025-11-24 10:54:49,24.8,71.7,arduino_uno
2025-11-24 10:54:51,25.0,79.8,arduino_uno
2025-11-24 10:54:53,25.3,85.3,arduino_uno
2025-11-24 10:54:55,25.6,89.3,arduino_uno
2025-11-24 10:54:57,25.8,82.6,arduino_uno
2025-11-24 10:54:59,26.1,65.9,arduino_uno
2025-11-24 10:55:01,26.3,54.3,arduino_uno
2025-11-24 10:55:03,26.5,48.2,arduino_uno
2025-11-24 10:55:05,26.6,44.2,arduino_uno
2025-11-24 10:55:07,26.8,41.6,arduino_uno
2025-11-24 10:55:09,26.9,39.8,arduino_uno
2025-11-24 10:55:11,27.0,38.3,arduino_uno
2025-11-24 10:55:13,27.1,37.1,arduino_uno
2025-11-24 10:55:15,27.2,36.5,arduino_uno
2025-11-24 10:55:17,27.2,35.8,arduino_uno
2025-11-24 10:55:19,27.3,35.3,arduino_uno
2025-11-24 10:55:21,27.3,35.2,arduino_uno
2025-11-24 10:55:23,27.3,35.5,arduino_uno
2025-11-24 10:55:25,27.3,35.7,arduino_uno
2025-11-24 10:55:27,27.3,35.0,arduino_uno
2025-11-24 10:55:29,27.3,35.5,arduino_uno
2025-11-24 10:55:31,27.3,34.8,arduino_uno
2025-11-24 10:55:33,27.3,34.1,arduino_uno
2025-11-24 10:55:35,27.3,33.7,arduino_uno
2025-11-24 10:55:37,27.3,33.9,arduino_uno
2025-11-24 10:55:39,27.3,34.0,arduino_uno
2025-11-24 10:55:41,27.2,33.8,arduino_uno
2025-11-24 10:55:43,27.2,33.5,arduino_uno
2025-11-24 10:55:45,27.1,33.5,arduino_uno
2025-11-24 10:55:47,27.1,33.7,arduino_uno
2025-11-24 10:55:49,27.1,33.9,arduino_uno
2025-11-24 10:55:51,27.0,33.7,arduino_uno
2025-11-24 10:55:53,27.0,33.4,arduino_uno
2025-11-24 10:55:55,27.0,33.6,arduino_uno
2025-11-24 10:55:57,26.9,33.6,arduino_uno
2025-11-24 10:55:59,26.9,33.8,arduino_uno
2025-11-24 10:56:01,26.8,33.8,arduino_uno
2025-11-24 10:56:03,26.8,33.7,arduino_uno
2025-11-24 10:56:05,26.7,33.5,arduino_uno
2025-11-24 10:56:07,26.7,33.4,arduino_uno
2025-11-24 10:56:09,26.7,33.1,arduino_uno
2025-11-24 10:56:11,26.6,32.7,arduino_uno
2025-11-24 10:56:13,26.6,32.4,arduino_uno
2025-11-24 10:56:15,26.5,32.3,arduino_uno
2025-11-24 10:56:17,26.5,33.1,arduino_uno
2025-11-24 10:56:19,26.5,33.2,arduino_uno
2025-11-24 10:56:21,26.4,33.0,arduino_uno
2025-11-24 10:56:23,26.4,32.6,arduino_uno
2025-11-24 10:56:25,26.3,32.4,arduino_uno
2025-11-24 10:56:27,26.3,32.3,arduino_uno
2025-11-24 10:56:29,26.3,32.3,arduino_uno
2025-11-24 10:56:31,26.2,32.2,arduino_uno
2025-11-24 10:56:33,26.2,32.6,arduino_uno
2025-11-24 10:56:35,26.1,32.7,arduino_uno
2025-11-24 10:56:37,26.1,32.6,arduino_uno
2025-11-24 10:56:39,26.1,32.6,arduino_uno
2025-11-24 10:56:41,26.0,32.6,arduino_uno
2025-11-24 10:56:43,26.0,32.5,arduino_uno
2025-11-24 10:56:45,26.0,32.5,arduino_uno
2025-11-24 10:56:48,25.9,32.4,arduino_uno
2025-11-24 10:56:50,25.9,32.5,arduino_uno
2025-11-24 10:56:52,25.9,32.4,arduino_uno
2025-11-24 10:56:54,25.8,32.4,arduino_uno
2025-11-24 10:56:56,25.8,32.5,arduino_uno
2025-11-24 10:56:58,25.8,32.4,arduino_uno
2025-11-24 10:57:00,25.7,32.4,arduino_uno
2025-11-24 10:57:02,25.7,32.4,arduino_uno
2025-11-24 10:57:04,25.7,32.4,arduino_uno
